Spindle_Speed_rpm,Feed_mm_per_rev,Depth_of_Cut_mm,Machining_Length_mm,Machining_Time_sec,Operation,Material,Tool_Type
2056,0.485,1.935,184,16.566635092522063,Milling,Cast Iron,Carbide
1053,0.052,0.405,297,323.54461646781556,Milling,Brass,Carbide
1202,0.306,2.382,260,56.5977126166197,Turning,Cast Iron,HSS
790,0.109,0.907,218,137.90698242918907,Milling,Brass,Coated Carbide
2074,0.188,0.723,162,27.03577694396739,Milling,Brass,Carbide
1329,0.135,1.778,284,133.592228977504,Milling,Cast Iron,Carbide
2577,0.284,2.301,261,31.83715545723901,Milling,Cast Iron,Carbide
1120,0.396,1.205,212,37.20832836987567,Turning,Cast Iron,HSS
1150,0.264,1.341,41,7.724645275545927,Turning,Brass,HSS
2604,0.089,2.465,97,32.462665101237995,Turning,Cast Iron,HSS
1000,0.39,0.791,294,45.531714246860396,Turning,Mild Steel,Carbide
1137,0.194,2.862,80,19.906451171170197,Turning,Mild Steel,Coated Carbide
786,0.167,0.895,85,51.99289955305905,Milling,Mild Steel,Carbide
1204,0.172,2.918,176,62.13530230002486,Turning,Mild Steel,HSS
553,0.465,2.148,231,51.28812822017299,Milling,Brass,Coated Carbide
2067,0.35,1.299,134,10.422289578795112,Turning,Mild Steel,Coated Carbide
2003,0.366,1.414,229,25.4046676923627,Milling,Mild Steel,Carbide
2225,0.422,2.957,235,22.272219512281488,Milling,Mild Steel,HSS
1937,0.407,2.821,114,12.872268518708657,Milling,Mild Steel,HSS
2786,0.26,1.088,203,21.76098990682413,Milling,Cast Iron,Coated Carbide
1008,0.097,0.842,11,8.167649385443486,Turning,Mild Steel,HSS
2591,0.177,1.013,184,19.42144596762671,Turning,Brass,Carbide
1961,0.196,0.622,279,49.98774368480725,Turning,Cast Iron,Carbide
2752,0.371,2.589,216,16.916554512618628,Turning,Cast Iron,HSS
2039,0.405,0.918,103,12.10774052714581,Milling,Mild Steel,HSS
2263,0.264,1.531,184,22.155409652608228,Milling,Mild Steel,Coated Carbide
2686,0.067,1.052,51,20.39747986607689,Milling,Brass,HSS
1129,0.35,0.739,47,11.913617818961873,Milling,Cast Iron,HSS
1397,0.292,2.035,70,9.857499348935491,Turning,Cast Iron,Coated Carbide
1524,0.38,2.775,206,21.42882444745386,Milling,Brass,Carbide
556,0.438,1.838,296,49.88375420509494,Turning,Brass,Coated Carbide
629,0.319,0.475,132,51.2081772489281,Milling,Brass,HSS
2496,0.078,1.136,248,75.28254274573288,Turning,Brass,HSS
2633,0.165,0.903,138,33.427739659644125,Milling,Cast Iron,HSS
1368,0.095,2.571,127,75.88053013364451,Milling,Cast Iron,Coated Carbide
791,0.223,1.767,94,46.9682886917251,Milling,Cast Iron,Carbide
1827,0.175,0.299,155,42.440011827501976,Milling,Cast Iron,Carbide
2539,0.375,2.223,135,7.746992021215743,Turning,Mild Steel,Coated Carbide
1493,0.24,1.803,50,12.257312931356088,Milling,Cast Iron,Carbide
2780,0.179,0.471,138,21.141341377700826,Milling,Mild Steel,Carbide
2086,0.439,1.924,96,10.982320023537078,Milling,Cast Iron,HSS
683,0.111,0.842,171,172.39441388131763,Turning,Cast Iron,HSS
2152,0.091,1.262,135,68.45160739860128,Milling,Cast Iron,HSS
1175,0.254,1.526,120,34.62170623948979,Milling,Cast Iron,Carbide
2778,0.201,2.849,289,39.144323412262615,Milling,Mild Steel,Carbide
569,0.191,1.7,26,25.151649143396686,Milling,Cast Iron,HSS
2237,0.057,0.485,163,86.62056514296955,Turning,Cast Iron,Carbide
973,0.082,0.881,30,25.730086283095094,Milling,Mild Steel,Coated Carbide
2691,0.433,0.353,72,2.7057646485326257,Turning,Brass,Coated Carbide
1202,0.393,0.639,46,7.697933925206669,Milling,Cast Iron,Coated Carbide
2803,0.253,1.626,298,18.20380013539557,Turning,Brass,Coated Carbide
2189,0.302,0.417,293,26.875864086937767,Milling,Brass,Carbide
1157,0.346,2.677,139,21.541629948821637,Milling,Brass,Carbide
2429,0.395,1.159,181,9.788524267124034,Turning,Mild Steel,Coated Carbide
2956,0.409,1.58,87,5.575611286418716,Milling,Brass,HSS
2390,0.436,2.05,111,7.957349319225996,Milling,Mild Steel,Carbide
1426,0.469,1.461,252,17.36684677539001,Turning,Brass,Carbide
2847,0.47,0.389,57,1.9493535964907216,Turning,Brass,Carbide
1644,0.147,0.645,40,9.682199163979583,Turning,Brass,HSS
2935,0.051,0.968,251,149.33204859215843,Milling,Mild Steel,HSS
1190,0.366,1.905,22,2.426033927350352,Turning,Brass,Carbide
2382,0.431,0.547,85,4.336306681763414,Turning,Mild Steel,Coated Carbide
2717,0.473,1.85,240,17.386886607576958,Milling,Mild Steel,HSS
565,0.344,0.587,123,27.59823159704771,Turning,Brass,Coated Carbide
2492,0.477,2.687,112,5.319796539608082,Milling,Brass,Coated Carbide
510,0.239,1.372,136,63.239059729829606,Milling,Brass,Coated Carbide
2076,0.22,2.456,109,13.786768804658168,Turning,Brass,HSS
1711,0.267,1.401,89,15.601564498961428,Turning,Cast Iron,HSS
1483,0.267,1.387,272,51.50181601632186,Milling,Brass,HSS
765,0.487,1.559,98,16.338855171803143,Turning,Mild Steel,Carbide
2055,0.441,1.399,243,16.91526979590902,Milling,Brass,Carbide
2950,0.19,2.241,152,26.46892977091741,Milling,Mild Steel,HSS
2758,0.496,2.783,18,0.9975940390995605,Milling,Brass,HSS
2917,0.061,0.948,15,3.489761517570826,Turning,Brass,Coated Carbide
1894,0.179,1.892,69,10.786093362942678,Turning,Mild Steel,Coated Carbide
1765,0.099,2.179,121,50.750108466347385,Turning,Mild Steel,HSS
1537,0.398,0.406,232,30.00868441887277,Milling,Cast Iron,Coated Carbide
898,0.12,0.924,201,145.7104019913803,Milling,Mild Steel,Carbide
2411,0.487,2.421,11,0.71737559110319,Turning,Cast Iron,HSS
1707,0.394,1.22,222,22.195836616896127,Milling,Mild Steel,Coated Carbide
2540,0.11,2.911,266,49.089264262917226,Turning,Mild Steel,Coated Carbide
1393,0.494,2.127,153,15.236229701157834,Turning,Mild Steel,HSS
726,0.145,0.633,300,227.40787689247142,Milling,Mild Steel,Carbide
635,0.078,1.643,177,275.3921896495693,Milling,Cast Iron,Coated Carbide
1491,0.074,0.536,285,195.48740176768518,Milling,Mild Steel,Carbide
1652,0.262,1.49,109,26.068311555983623,Milling,Cast Iron,HSS
942,0.174,2.314,238,112.99595696541428,Milling,Cast Iron,Coated Carbide
644,0.107,1.293,142,114.67787012372827,Turning,Brass,HSS
1302,0.058,2.424,47,35.898440023413585,Milling,Brass,Coated Carbide
681,0.26,1.345,197,89.41176048013841,Milling,Cast Iron,Coated Carbide
697,0.388,2.592,299,94.52547124462274,Milling,Cast Iron,Carbide
2806,0.167,2.265,120,21.265761943494702,Turning,Cast Iron,HSS
2158,0.104,2.534,113,24.844336532100296,Turning,Brass,Carbide
2805,0.387,1.443,157,9.407671422021352,Milling,Brass,Carbide
2114,0.493,0.32,112,7.790180641763123,Turning,Mild Steel,HSS
898,0.205,1.697,30,7.741316949921162,Turning,Brass,Carbide
1127,0.126,1.283,52,21.0423217040415,Milling,Brass,Coated Carbide
1629,0.137,1.606,276,72.14544998546161,Milling,Brass,Coated Carbide
675,0.449,2.451,112,24.81696890830125,Milling,Mild Steel,Coated Carbide
2835,0.421,0.844,21,1.3808574295603382,Milling,Cast Iron,Coated Carbide
1257,0.22,1.517,190,55.83358610795775,Turning,Cast Iron,HSS
1347,0.064,1.028,39,26.459185815594232,Milling,Brass,Coated Carbide
1574,0.201,2.177,91,16.578021537929278,Turning,Mild Steel,Carbide
2600,0.163,1.605,85,13.649579079715222,Milling,Mild Steel,Coated Carbide
2375,0.14,2.138,230,49.891623796494706,Milling,Brass,HSS
1198,0.356,1.223,154,21.172812330298218,Milling,Brass,Coated Carbide
835,0.168,2.36,135,102.20019040415059,Milling,Cast Iron,HSS
1114,0.252,2.014,45,12.47138862673608,Milling,Brass,HSS
1075,0.369,1.081,264,31.162890359686955,Turning,Brass,Carbide
554,0.337,2.626,30,16.050023482831122,Milling,Cast Iron,HSS
1580,0.324,2.146,15,2.3665378659883953,Milling,Cast Iron,Coated Carbide
2730,0.11,2.888,47,9.517361237271857,Turning,Mild Steel,Carbide
634,0.316,2.408,12,6.457869301943419,Milling,Cast Iron,HSS
2831,0.129,0.567,118,26.917659042734076,Milling,Cast Iron,Carbide
2348,0.387,1.242,227,14.59542273249249,Milling,Brass,Coated Carbide
1576,0.277,2.059,277,30.204710719229098,Turning,Brass,Carbide
1742,0.332,0.374,102,9.920614062781112,Milling,Brass,Coated Carbide
1518,0.349,2.166,261,36.73489951987217,Turning,Mild Steel,HSS
2604,0.271,2.736,19,1.1236502273844846,Turning,Brass,Coated Carbide
1669,0.316,2.028,79,8.338409031796022,Turning,Mild Steel,Coated Carbide
516,0.245,0.554,50,26.758142287147383,Milling,Mild Steel,Coated Carbide
1970,0.177,2.018,194,32.63687958327938,Turning,Brass,HSS
2739,0.494,2.509,171,12.095790369161682,Milling,Mild Steel,HSS
998,0.41,0.994,126,23.164134402311895,Milling,Cast Iron,Coated Carbide
1662,0.323,1.961,236,24.743411857957454,Turning,Brass,HSS
618,0.225,2.501,133,75.47012228610502,Milling,Mild Steel,Carbide
1726,0.094,0.572,270,96.63500757591352,Turning,Cast Iron,Coated Carbide
1445,0.283,0.295,163,42.26510421639238,Milling,Cast Iron,HSS
2522,0.45,0.584,269,16.412007229375465,Turning,Cast Iron,Carbide
1634,0.241,1.093,285,53.63643536226691,Milling,Cast Iron,Coated Carbide
2107,0.364,2.609,108,11.063662966075979,Milling,Mild Steel,Carbide
2469,0.282,0.609,291,41.268969799573455,Milling,Cast Iron,HSS
2810,0.055,2.541,223,116.83944625367977,Turning,Cast Iron,HSS
2979,0.413,0.88,198,10.817644492851525,Milling,Mild Steel,Coated Carbide
2062,0.198,0.333,65,12.860503631472897,Milling,Cast Iron,Coated Carbide
2966,0.427,2.713,282,9.909508845499598,Turning,Brass,Coated Carbide
1540,0.096,1.026,192,76.43866927937347,Turning,Brass,HSS
2404,0.442,0.908,29,1.7514111534388528,Turning,Cast Iron,Carbide
1866,0.134,2.982,103,24.87901275691237,Turning,Mild Steel,Carbide
2064,0.335,2.312,102,10.51065313920105,Turning,Mild Steel,HSS
1826,0.441,2.906,100,6.924348260272515,Milling,Brass,Coated Carbide
1235,0.205,0.265,158,42.01253512194771,Turning,Cast Iron,Carbide
713,0.315,1.053,237,61.0848496450878,Turning,Brass,HSS
2686,0.212,1.419,19,2.387783665298289,Turning,Mild Steel,HSS
715,0.163,2.662,181,129.14044677549296,Milling,Cast Iron,Carbide
2731,0.114,0.973,123,30.18470749147541,Milling,Cast Iron,Coated Carbide
918,0.386,0.759,217,37.83570356714748,Turning,Mild Steel,Carbide
910,0.067,0.858,130,140.62197489518996,Turning,Cast Iron,Carbide
1607,0.202,1.035,205,59.882175717402355,Milling,Mild Steel,HSS
587,0.265,1.336,87,40.27568977666855,Milling,Brass,HSS
2769,0.328,0.51,122,7.913808428347379,Milling,Brass,Coated Carbide
2045,0.059,2.171,281,133.664873250485,Milling,Brass,Coated Carbide
2192,0.256,2.501,78,8.954513063994533,Turning,Cast Iron,Carbide
2637,0.202,2.313,95,12.23983810186477,Milling,Mild Steel,Coated Carbide
650,0.39,1.554,12,4.820504204626503,Milling,Cast Iron,HSS
2109,0.32,2.669,173,20.364070577128437,Turning,Cast Iron,HSS
1074,0.337,0.486,253,73.2231679270722,Milling,Cast Iron,HSS
2434,0.193,1.504,49,6.254615311070711,Turning,Brass,HSS
1598,0.237,2.57,256,38.95770950542848,Milling,Brass,Coated Carbide
2326,0.099,1.928,152,29.4083781032772,Turning,Brass,Coated Carbide
1036,0.417,2.038,98,12.71638707254355,Milling,Brass,Coated Carbide
1014,0.393,2.038,240,44.275029618312445,Milling,Brass,HSS
2720,0.483,2.464,207,8.106754984242622,Turning,Mild Steel,Coated Carbide
1764,0.123,0.821,24,8.968432931519938,Turning,Cast Iron,HSS
595,0.355,2.248,48,16.99995873954409,Milling,Brass,HSS
1880,0.09,0.642,146,41.71956870481806,Turning,Brass,Carbide
2295,0.063,0.672,271,158.63610455069715,Milling,Cast Iron,Carbide
2630,0.21,1.389,62,9.118956983755362,Turning,Cast Iron,HSS
1538,0.055,1.236,295,213.45546749917548,Turning,Mild Steel,Carbide
1065,0.209,2.994,33,8.824461021666774,Milling,Brass,Carbide
941,0.203,2.051,192,102.15728826874886,Milling,Cast Iron,HSS
2757,0.384,2.937,43,3.124279578901006,Milling,Brass,HSS
2624,0.297,2.841,181,15.505073429451475,Turning,Cast Iron,Carbide
2891,0.316,0.753,265,12.782133811828372,Turning,Brass,Coated Carbide
1255,0.429,2.929,113,15.7727641370815,Milling,Cast Iron,Coated Carbide
2396,0.108,2.298,246,101.25413519548007,Milling,Cast Iron,HSS
2664,0.147,1.614,62,11.386100135103378,Turning,Mild Steel,HSS
2531,0.475,2.132,76,5.188427344170618,Turning,Cast Iron,HSS
559,0.166,0.358,277,246.75877252745678,Milling,Cast Iron,Carbide
1960,0.358,1.584,181,19.955698825480688,Milling,Mild Steel,Carbide
2807,0.163,2.857,161,19.05422893147718,Turning,Mild Steel,Coated Carbide
2013,0.451,2.892,61,3.9336420232992513,Turning,Brass,HSS
1927,0.319,1.982,56,6.4718816441915,Turning,Mild Steel,HSS
974,0.148,0.479,109,56.69368340940427,Turning,Mild Steel,HSS
2677,0.189,0.712,288,33.39256624036273,Turning,Brass,HSS
1247,0.104,2.922,204,102.70968509383304,Turning,Cast Iron,Carbide
2514,0.487,1.325,201,9.471589651759974,Turning,Brass,HSS
1479,0.202,0.402,206,41.10201962094774,Milling,Brass,Carbide
2131,0.272,1.473,278,30.172640379013732,Milling,Brass,Carbide
2813,0.074,0.902,150,43.3857685227481,Turning,Brass,HSS
998,0.311,2.329,295,53.50208480600351,Turning,Brass,HSS
2007,0.29,1.734,288,32.55811721286221,Turning,Cast Iron,Carbide
1381,0.135,0.969,222,75.90411809818093,Milling,Brass,Carbide
1760,0.272,2.22,227,27.45894681783274,Milling,Brass,Coated Carbide
1989,0.293,2.131,288,31.509488581451148,Milling,Brass,Carbide
2762,0.324,0.275,90,9.987580704162113,Milling,Cast Iron,HSS
2510,0.393,0.898,208,12.108231515424626,Turning,Cast Iron,Coated Carbide
1491,0.213,1.205,43,6.487476108778752,Turning,Brass,Carbide
1102,0.483,0.641,242,34.98941608147574,Milling,Cast Iron,Coated Carbide
2361,0.21,2.712,199,23.23391693363716,Turning,Cast Iron,Coated Carbide
2847,0.324,1.625,99,7.247893696862618,Milling,Mild Steel,Coated Carbide
1692,0.123,1.689,102,28.550210653303175,Milling,Brass,Coated Carbide
1580,0.328,0.638,121,11.65758767936177,Turning,Brass,Carbide
1793,0.059,2.083,243,98.50692653895278,Turning,Brass,Coated Carbide
1660,0.45,2.486,274,23.129349077081812,Turning,Cast Iron,Carbide
2353,0.235,2.139,274,28.7829326794563,Milling,Brass,Coated Carbide
2521,0.056,1.071,204,109.06798458367254,Turning,Cast Iron,HSS
2786,0.425,0.883,75,4.810648118490672,Milling,Mild Steel,Carbide
2804,0.179,1.063,224,22.24656752855249,Turning,Brass,Carbide
768,0.431,1.179,300,84.368562423818,Milling,Mild Steel,HSS
798,0.26,1.583,168,72.17668770865316,Milling,Mild Steel,HSS
2888,0.47,0.788,245,13.999077871234517,Milling,Brass,HSS
681,0.271,0.568,182,74.59641865105428,Milling,Mild Steel,Carbide
2023,0.304,1.214,45,4.460068184402777,Turning,Mild Steel,Carbide
635,0.081,0.956,49,41.61216210249887,Turning,Brass,Coated Carbide
722,0.494,2.665,52,6.096765120042497,Turning,Brass,Coated Carbide
2915,0.461,2.187,175,7.928737119644614,Turning,Mild Steel,Carbide
1564,0.073,2.666,253,129.99048097764052,Turning,Mild Steel,Carbide
1550,0.101,1.416,285,135.97916339753834,Milling,Brass,HSS
2965,0.203,0.32,221,21.189851192050263,Turning,Brass,HSS
2329,0.445,0.443,293,22.179449590595645,Milling,Cast Iron,Coated Carbide
1559,0.191,1.76,252,64.85067875916775,Turning,Cast Iron,HSS
745,0.099,2.432,57,56.59335515516068,Milling,Mild Steel,Coated Carbide
1943,0.269,2.886,122,10.365408512936552,Turning,Brass,Coated Carbide
2179,0.207,0.446,89,11.178665140904931,Milling,Brass,Coated Carbide
1558,0.135,1.65,55,15.793129606117526,Turning,Mild Steel,Carbide
1555,0.05,2.117,144,91.07236089432575,Turning,Brass,Carbide
1460,0.097,2.009,120,36.00325019504377,Turning,Brass,Coated Carbide
2510,0.22,2.74,233,32.7185392393057,Turning,Cast Iron,HSS
895,0.233,1.053,254,90.43602867986661,Milling,Cast Iron,Coated Carbide
1646,0.074,2.273,82,30.857066651471595,Turning,Brass,Carbide
679,0.289,1.227,124,34.291635248883786,Turning,Mild Steel,Coated Carbide
1473,0.07,0.389,176,139.41804414377305,Turning,Cast Iron,HSS
1435,0.287,1.435,72,9.775842799765739,Milling,Brass,Coated Carbide
824,0.095,0.365,47,29.249998508967366,Turning,Brass,Carbide
2859,0.153,0.948,168,18.883546495607828,Turning,Brass,Carbide
2317,0.487,1.852,49,2.359633866089373,Milling,Brass,Coated Carbide
2485,0.168,1.721,274,50.583831268763454,Turning,Cast Iron,HSS
2710,0.063,1.05,53,15.384578597726309,Turning,Brass,Carbide
2602,0.25,1.815,165,15.314874416324235,Turning,Cast Iron,Coated Carbide
2362,0.33,1.6,286,26.805426190342605,Turning,Mild Steel,HSS
1272,0.092,2.082,136,55.41562240742247,Turning,Brass,Carbide
1422,0.254,0.22,247,56.37340244063607,Milling,Cast Iron,Carbide
1023,0.215,2.448,89,29.1074444937526,Milling,Mild Steel,Coated Carbide
2484,0.245,2.775,94,11.26047005035542,Turning,Mild Steel,HSS
1696,0.474,2.945,32,2.1370960995196753,Milling,Brass,Coated Carbide
984,0.177,2.032,122,42.11762015378094,Turning,Brass,HSS
1405,0.425,2.145,164,13.454572282771215,Turning,Brass,Carbide
2477,0.057,1.537,19,7.721537560122312,Turning,Mild Steel,Carbide
1100,0.383,2.194,96,23.14114315325738,Milling,Cast Iron,HSS
767,0.478,2.22,69,10.947974302620711,Turning,Mild Steel,Carbide
1030,0.235,1.499,36,10.725165257359109,Milling,Brass,HSS
764,0.095,1.962,22,20.43130250894649,Milling,Mild Steel,Coated Carbide
1900,0.355,1.354,222,14.536399808538727,Turning,Brass,Coated Carbide
2320,0.386,1.146,163,14.230505907542788,Milling,Mild Steel,Carbide
2118,0.226,1.333,183,28.735116822899347,Milling,Brass,HSS
2841,0.336,2.768,146,12.101393436679098,Milling,Cast Iron,Coated Carbide
1146,0.425,1.605,209,25.625761710176835,Turning,Cast Iron,Coated Carbide
845,0.211,1.31,290,81.53053883731219,Turning,Brass,Carbide
2737,0.391,1.975,105,5.517945773691326,Milling,Brass,Coated Carbide
2367,0.342,0.726,177,11.991052923321922,Milling,Brass,Coated Carbide
2875,0.432,0.389,13,0.6202131351530644,Turning,Brass,HSS
504,0.129,1.565,212,151.84646019954664,Turning,Brass,Carbide
2657,0.136,2.996,118,20.027034669664737,Turning,Mild Steel,Carbide
1037,0.056,1.028,148,163.92889640077092,Turning,Cast Iron,Carbide
603,0.477,1.727,203,74.34774975479685,Milling,Cast Iron,HSS
615,0.112,2.375,107,152.20205862653702,Milling,Cast Iron,HSS
1037,0.385,2.44,213,26.61101401281511,Turning,Brass,Carbide
2056,0.4,2.509,289,25.08274753865767,Milling,Mild Steel,Coated Carbide
1335,0.075,2.457,264,189.03538099651038,Milling,Mild Steel,Coated Carbide
2355,0.441,0.848,208,11.897607595060789,Turning,Mild Steel,Carbide
1046,0.072,1.3,175,169.97878767283285,Turning,Mild Steel,HSS
1217,0.259,0.304,272,51.52011659997756,Turning,Mild Steel,Carbide
2297,0.284,2.069,14,1.4910465890123459,Turning,Mild Steel,HSS
2329,0.186,2.555,71,13.218609794212671,Milling,Cast Iron,Coated Carbide
2374,0.076,2.656,38,11.360570939796663,Milling,Brass,Coated Carbide
2017,0.354,2.43,255,33.60036136333433,Milling,Mild Steel,HSS
2428,0.099,1.883,173,50.337858465390994,Milling,Mild Steel,Coated Carbide
2761,0.189,1.942,257,38.54380154585827,Milling,Cast Iron,Coated Carbide
992,0.187,0.951,236,94.17286078359798,Milling,Cast Iron,Coated Carbide
2447,0.469,1.722,257,17.86436082460867,Turning,Cast Iron,HSS
2505,0.377,2.12,145,11.438993975433524,Milling,Mild Steel,Carbide
1092,0.158,2.98,132,81.2100077472242,Milling,Cast Iron,HSS
2142,0.34,2.598,81,4.993358322226146,Turning,Brass,Coated Carbide
2331,0.321,1.646,110,13.30744564317115,Milling,Mild Steel,HSS
583,0.498,0.856,238,59.670685100331696,Milling,Mild Steel,Coated Carbide
2937,0.287,1.094,124,10.135527496790427,Milling,Mild Steel,Coated Carbide
615,0.104,0.745,227,149.57618826616044,Turning,Brass,Coated Carbide
1760,0.29,2.881,226,25.411845745257345,Turning,Brass,HSS
696,0.495,1.998,21,4.049616325304347,Turning,Cast Iron,Carbide
2471,0.274,1.291,210,24.331480155468643,Turning,Cast Iron,HSS
1045,0.328,0.741,172,40.09150449885923,Milling,Mild Steel,Carbide
543,0.31,1.298,133,41.26877786722676,Turning,Mild Steel,Coated Carbide
1953,0.477,2.822,237,17.024746534599867,Turning,Cast Iron,Carbide
2895,0.278,0.458,65,6.229819461683223,Milling,Brass,HSS
2575,0.132,1.375,282,56.76647401303213,Turning,Cast Iron,Carbide
2048,0.127,2.091,147,39.353265803010096,Turning,Mild Steel,HSS
965,0.499,2.373,12,1.9028254016895343,Turning,Cast Iron,HSS
620,0.361,2.02,158,72.8234588413244,Milling,Cast Iron,HSS
2279,0.189,0.813,256,40.5816970201281,Turning,Cast Iron,Carbide
925,0.056,0.339,211,196.45372190223435,Turning,Brass,Carbide
2933,0.368,2.049,178,13.091907764664336,Turning,Cast Iron,HSS
1880,0.195,1.663,153,19.06326872267184,Turning,Brass,Carbide
523,0.07,2.301,53,110.46672292134053,Milling,Brass,HSS
2514,0.463,2.383,274,20.970060822455512,Milling,Cast Iron,Carbide
1053,0.449,0.378,128,20.39578754654757,Turning,Cast Iron,HSS
540,0.433,1.718,91,24.83785871713982,Milling,Brass,Carbide
2506,0.323,2.763,267,24.05640657723468,Milling,Mild Steel,Coated Carbide
1960,0.212,0.351,265,43.40533610625203,Milling,Mild Steel,Coated Carbide
2610,0.406,2.009,57,4.111993427390411,Milling,Brass,HSS
729,0.342,2.73,211,46.02305377323389,Milling,Brass,Coated Carbide
1726,0.258,2.966,133,29.48308931719182,Milling,Cast Iron,HSS
1208,0.061,0.624,99,112.89383104104482,Milling,Cast Iron,Carbide
2880,0.253,0.254,292,37.84205804206232,Milling,Mild Steel,HSS
2179,0.263,0.482,103,13.188719003977981,Milling,Mild Steel,Coated Carbide
1892,0.286,0.456,110,15.548132776535425,Milling,Cast Iron,Coated Carbide
2917,0.294,0.736,252,26.225185184217906,Milling,Cast Iron,Carbide
